Date,EtherPrice,ADA_Price(USDT),BNB_Price(USDT),BNB_Volume(USDT),BNB_Tradecount,BTC_Price(USDT),BTC_Tradecount,EOS_Price(USDT),EOS_Volume(USDT),EOS_Tradecount,ETC_Price(USDT),ETC_Volume(USDT),ETC_Tradecount,ETH_Volume(USDT),ETH_Tradecount,LTC_Price(USDT),LTC_Volume(USDT),LTC_Tradecount,TRX_Price(USDT),TRX_Volume(USDT),TRX_Tradecount,XLM_Price(USDT),XRP_Price(USDT),BTC-Dominance,AddressCount,AverageDailyTransactionFee,AvgGasPrice,BlockDifficulty,BlockSize,DailyActiveEthAddress,GasLimit,GasUsed,NetworkHash,tokenerc-20txns-ERC20 daily token transfer,TransactionFee,TxGrowth- Ethereum daily transactions,verified-contracts,USD_EURO,USD_YUAN,Gold_Price,NASDAQ_Ind,GOOGLE_TREND,TWEETS,Target
11/6/2018,0.033108962,0.035405309,0.008134024,0.039570205,0.003047799,0.05454887,0.021849305,0.385992884,0.010664264,0.012431581,0.076927535,0.008974558,0.002350587,0.040251957,0.018482036,0.091408905,0.011721091,0.008616217,0.149760089,0.026337822,0.018653394,0.372093023,0.291242856,0.52574818,0.218485561,0.002038736,0.014249532,0.201003976,0.107905057,0.155594,0.000751657,0.122784715,0.204771461,0.159296592,0.007486506,0.161754586,0.442708333,0.55768034,0.713910474,0.065721067,0.289918147,0.029789839,0.156672583,219.56
11/7/2018,0.032725791,0.035894629,0.008239434,0.038467931,0.002860708,0.055490521,0.021941888,0.392178733,0.010370463,0.011559816,0.077886818,0.006622947,0.001892369,0.041785153,0.017575433,0.092122926,0.013796682,0.008867419,0.150406004,0.025417742,0.018968272,0.379394601,0.301728293,0.52574818,0.218980008,0.001893112,0.012831545,0.199347065,0.085242518,0.134569539,0.00074894,0.123514565,0.208160895,0.133698471,0.00652429,0.137370278,0.330729167,0.531133244,0.714129364,0.065947107,0.294310242,0.020506019,0.167955544,217.99
11/8/2018,0.031090599,0.034826615,0.008096373,0.035179453,0.002563812,0.055133394,0.021046917,0.383389216,0.00823678,0.011101246,0.075888214,0.005512853,0.001790543,0.038539197,0.01527057,0.086839174,0.010093792,0.007229693,0.145638533,0.022941411,0.017077218,0.371920545,0.285847277,0.52574818,0.219570991,0.002329984,0.016467827,0.208568064,0.097275542,0.126581202,0.000762238,0.118358877,0.212035732,0.141621875,0.008401784,0.130473721,0.346354167,0.555412506,0.72988946,0.052836799,0.289918147,0.025504999,0.184436275,211.29
11/9/2018,0.030626888,0.033839038,0.007879162,0.032044239,0.002222817,0.053813885,0.016558297,0.373874367,0.006278147,0.008264297,0.075155248,0.004522804,0.001346501,0.030455212,0.011606796,0.083611801,0.00757015,0.005012566,0.142531988,0.018422096,0.015330211,0.371510909,0.275846588,0.52574818,0.220219815,0.001601864,0.011999954,0.199408771,0.078493292,0.165335535,0.000751943,0.110165053,0.202259851,0.131542116,0.005186576,0.124824684,0.276041667,0.607402164,0.755609062,0.047863924,0.277300858,0.022648439,0.187605646,209.39
11/10/2018,0.031239475,0.033532934,0.007803782,0.034349702,0.001828367,0.053424285,0.013504319,0.370634323,0.003068651,0.004117893,0.075151305,0.002144424,0.000823594,0.025977949,0.010377837,0.083340474,0.005064232,0.003140567,0.142193652,0.016322837,0.013557014,0.375894731,0.279333471,0.52574818,0.221088816,0.001164992,0.006703743,0.198814193,0.055913313,0.136078464,0.000749226,0.120103282,0.206518204,0.15032497,0.002534616,0.080848464,0.153645833,0.607402164,0.755609062,0.047863924,0.277300858,0.021220159,0.185513861,211.9
11/11/2018,0.031190663,0.034071409,0.007763666,0.033010994,0.002095417,0.053690152,0.013613362,0.373491173,0.003698805,0.004175315,0.074219622,0.003553173,0.001627421,0.027027728,0.01038993,0.082155199,0.009315699,0.004740612,0.141732283,0.015320958,0.012014767,0.389484578,0.280823521,0.52574818,0.221975346,0.000873744,0.004697949,0.211697079,0.070753354,0.174300963,0.000751228,0.123204909,0.216407743,0.203803323,0.002041774,0.109811756,0.122395833,0.607402164,0.755609062,0.047863924,0.277300858,0.019791879,0.1493619,211.7
11/12/2018,0.030973451,0.034375279,0.007681972,0.031416688,0.002331508,0.053846774,0.017523852,0.374199398,0.003770339,0.005014153,0.073131804,0.002381973,0.001216523,0.019224806,0.007999154,0.080484392,0.008347827,0.005012019,0.140501969,0.018040153,0.013761774,0.394364274,0.284976933,0.52574818,0.222590068,0.001601864,0.010029391,0.200139164,0.098101135,0.16993652,0.000742935,0.121245094,0.203824352,0.142693765,0.005937573,0.142282483,0.286458333,0.607402164,0.755609062,0.034301537,0.258015572,0.029789839,0.219383874,210.81
11/13/2018,0.029902035,0.033861382,0.007554926,0.028200855,0.002441313,0.05389307,0.021922896,0.367910907,0.006933912,0.007953497,0.072727273,0.002932614,0.001248668,0.022341775,0.010345529,0.078956388,0.008931672,0.00615881,0.13816437,0.017679512,0.013947486,0.382822606,0.286825036,0.532218927,0.223310328,0.001893112,0.011012737,0.203964309,0.083302374,0.151002291,0.000746081,0.104810189,0.207640181,0.116534918,0.006758977,0.129124362,0.25,0.628780511,0.754842946,0.023564647,0.251786784,0.029789839,0.166751183,206.42
11/14/2018,0.024117851,0.031553311,0.006929936,0.028891291,0.005214711,0.049497063,0.048522112,0.344604489,0.024671297,0.029006754,0.068549484,0.026370234,0.00823494,0.091163786,0.032334132,0.070059692,0.045196308,0.024935589,0.129828986,0.037655817,0.022815854,0.360917872,0.276188115,0.532218927,0.224069474,0.001893112,0.014366922,0.208658917,0.106625387,0.165375732,0.000750942,0.130332765,0.208911779,0.124751261,0.009105844,0.150533641,0.260416667,0.614897536,0.749808471,0.027972423,0.245837493,0.043358498,0.199585869,182.72
11/15/2018,0.023827421,0.029236304,0.006160576,0.036326978,0.004444075,0.043578628,0.046118749,0.326563569,0.023229589,0.026485423,0.063453024,0.035773773,0.008800374,0.094976594,0.036808309,0.062019821,0.034970413,0.021524707,0.121247539,0.042654074,0.026569985,0.349354644,0.268242099,0.532218927,0.224921042,0.00218436,0.015873568,0.209743576,0.082146543,0.151517119,0.000757519,0.120135428,0.206361102,0.080934712,0.010302746,0.136208871,0.294270833,0.607978119,0.736675057,0.038313743,0.255619884,0.040501938,0.167385057,181.53
11/16/2018,0.022194671,0.028099026,0.005637301,0.040297603,0.002554458,0.041433957,0.03308874,0.320709594,0.010365441,0.010588066,0.060942644,0.011078798,0.003147226,0.049690053,0.020238027,0.058935253,0.01829494,0.009064012,0.118602362,0.028041911,0.01744031,0.350231408,0.266325139,0.532218927,0.225737381,0.001747488,0.012523652,0.212722978,0.070877193,0.136443327,0.000750227,0.125512646,0.215194934,0.10369961,0.008307909,0.128013874,0.296875,0.563356899,0.735252271,0.044190778,0.256857656,0.026219139,0.127155172,174.84
11/17/2018,0.022043355,0.027417553,0.00522906,0.032884769,0.001913226,0.040316782,0.025161407,0.315868345,0.00658009,0.006558915,0.059344234,0.006689306,0.001621831,0.02886233,0.012465208,0.055579356,0.009073829,0.004599721,0.117341289,0.022897765,0.013774274,0.352466439,0.26886456,0.532218927,0.226717119,0.001310616,0.008474064,0.201088938,0.037915377,0.10612568,0.000745938,0.119254344,0.197151712,0.102652132,0.00511617,0.093174655,0.171875,0.563356899,0.735252271,0.044190778,0.256857656,0.019791879,0.124471771,174.22
11/18/2018,0.022851188,0.027607472,0.005285576,0.025519059,0.001741058,0.040430273,0.022536477,0.317257424,0.005937319,0.005690363,0.059154191,0.005641905,0.001268634,0.028202849,0.010864619,0.055222346,0.009787931,0.00423384,0.116849163,0.019964051,0.012867735,0.360881939,0.279352751,0.532218927,0.227549842,0.001747488,0.010780561,0.197649068,0.020949432,0.099074237,0.000752372,0.139612349,0.198426668,0.088706468,0.006336541,0.077614345,0.151041667,0.563356899,0.735252271,0.044190778,0.256857656,0.021220159,0.104399087,177.53
11/19/2018,0.015697836,0.025706051,0.004388708,0.047780351,0.005659497,0.034430821,0.057936156,0.300386616,0.027450532,0.027705733,0.054430719,0.020101404,0.004944558,0.126006533,0.038927627,0.047553766,0.039055132,0.018817736,0.107191191,0.047960813,0.021671222,0.345646362,0.275034084,0.532218927,0.228238557,0.00145624,0.013815067,0.198350313,0.110134159,0.21579486,0.00077339,0.180211405,0.19297846,0.099684277,0.010396621,0.181055959,0.2109375,0.537326852,0.738645069,0.052949819,0.241645039,0.045500918,0.143678161,148.22
11/20/2018,0.011431695,0.022012691,0.002738111,0.07627357,0.0094345,0.025274021,0.092480587,0.271609416,0.047586385,0.049085852,0.046988294,0.044681356,0.008755251,0.211926625,0.063002158,0.035001285,0.071063856,0.03251478,0.092458169,0.089120196,0.036984172,0.305135539,0.254823384,0.570504179,0.228944435,0.001310616,0.015142119,0.18734651,0.125696594,0.175842354,0.000757519,0.160553543,0.184286615,0.113087709,0.010819057,0.183160121,0.182291667,0.569612619,0.744117325,0.05244123,0.229307247,0.051214038,0.140276369,130.74
11/21/2018,0.012837472,0.021049692,0.002435741,0.037356308,0.004774825,0.023181723,0.04581726,0.262282743,0.0255654,0.02684722,0.045237297,0.025441218,0.004492529,0.15226383,0.042967002,0.032073801,0.045158496,0.021181762,0.089290108,0.06492127,0.029287816,0.289813724,0.246924189,0.570504179,0.229617114,0.001019368,0.011312576,0.166318137,0.088462332,0.127989635,0.000735071,0.148170986,0.167180592,0.143125776,0.007908942,0.148549289,0.236979167,0.568474322,0.722228303,0.053458409,0.238650429,0.035502959,0.131296484,136.5
11/22/2018,0.00998931,0.02066762,0.002303537,0.026789522,0.002550003,0.02160051,0.026575001,0.252586561,0.017714055,0.01584114,0.04391094,0.011147056,0.001797331,0.069670549,0.019702873,0.029817496,0.02030321,0.009267157,0.088336614,0.031910132,0.01764507,0.282799609,0.242858913,0.570504179,0.230331971,0.000873744,0.010939344,0.161205541,0.085139319,0.119837419,0.000723346,0.123945394,0.155721888,0.137829945,0.007322225,0.140584927,0.184895833,0.568474322,0.722228303,0.058261754,0.238650429,0.029789839,0.120626268,124.83
11/23/2018,0.009632985,0.01963759,0.001823842,0.025206431,0.003256939,0.019605716,0.034108262,0.24597304,0.030441554,0.02429778,0.041659208,0.018176426,0.002842347,0.106139117,0.028433194,0.026318796,0.025920668,0.01231052,0.085199311,0.038699911,0.019677194,0.266543536,0.231943813,0.570504179,0.231012035,0.001019368,0.012078219,0.16242462,0.082414861,0.120902634,0.000726635,0.136406003,0.161037758,0.114986633,0.00793241,0.133918255,0.138020833,0.603373314,0.747291233,0.051367541,0.240047914,0.026933279,0.126162103,123.37
11/24/2018,0.007041085,0.018522656,0.001368709,0.041086679,0.004169898,0.015913386,0.041567931,0.238302313,0.027827702,0.02315015,0.039919646,0.024696049,0.003632997,0.099039904,0.026185186,0.022948619,0.025447588,0.013399425,0.081385335,0.041315262,0.020043261,0.242928393,0.218806032,0.570504179,0.23174348,0.00072812,0.011526963,0.161255154,0.040288958,0.080790887,0.000725205,0.081815948,0.156337665,0.104502233,0.006360009,0.086817243,0.0625,0.603373314,0.747291233,0.051367541,0.240047914,0.024076719,0.113822684,112.75
11/25/2018,0.008017318,0.017275896,0.001092134,0.045375529,0.005677316,0.013177196,0.065797968,0.22959833,0.049565214,0.037662964,0.038262094,0.026335814,0.004025527,0.177469609,0.046276835,0.021149287,0.048580647,0.024351818,0.077356053,0.069182767,0.02866937,0.227771869,0.209810645,0.570504179,0.232536123,0.001019368,0.012786682,0.153497421,0.05874097,0.108795674,0.000721059,0.103590224,0.148850684,0.114885288,0.007979348,0.110739534,0.098958333,0.603373314,0.747291233,0.051367541,0.240047914,0.041930218,0.107547329,116.75
11/26/2018,0.006094138,0.01672178,0.000981873,0.037843347,0.005236316,0.012606244,0.063449046,0.22773368,0.037871356,0.026839189,0.036504,0.031943072,0.004994472,0.143778386,0.038955603,0.021834747,0.050865887,0.024631962,0.075110728,0.060410173,0.030489591,0.223258689,0.205301935,0.570504179,0.233315563,0.00072812,0.012805883,0.151587485,0.074076367,0.128080851,0.000732497,0.122230442,0.148606344,0.129886568,0.00776813,0.131968349,0.244791667,0.601073349,0.738535624,0.056453436,0.243920942,0.045500918,0.139600237,108.87
11/27/2018,0.006416295,0.01641791,0.000753883,0.030341669,0.003332221,0.010847425,0.043729945,0.215290133,0.028971348,0.020042958,0.035385822,0.02548894,0.003138242,0.110367213,0.030810974,0.021977551,0.028263401,0.015328217,0.073695866,0.041022477,0.022786093,0.211609222,0.200619707,0.561876517,0.234143189,0.000582496,0.010466573,0.123925728,0.087574819,0.111453299,0.000742506,0.140481647,0.114985504,0.154970566,0.006899789,0.138286075,0.270833333,0.632840841,0.749589581,0.054645118,0.237053304,0.043358498,0.131676809,110.19
11/28/2018,0.009513396,0.017689248,0.000974789,0.052387771,0.004720925,0.014184876,0.059236909,0.216118106,0.026096068,0.016235864,0.037836271,0.031175705,0.003997774,0.122086872,0.033826788,0.028503699,0.038365554,0.019935037,0.082154281,0.093084614,0.035218712,0.221066778,0.208439028,0.561876517,0.234883045,0.001164992,0.012768656,0.105865439,0.128606811,0.149335671,0.000740218,0.167068788,0.100129568,0.136984417,0.010678245,0.18078489,0.192708333,0.629940096,0.753529605,0.04125226,0.253823118,0.040501938,0.140529919,122.88
11/29/2018,0.008195481,0.018786308,0.001280008,0.046093567,0.003855853,0.017660548,0.048140701,0.215574107,0.032807278,0.022004529,0.039162629,0.019551969,0.00261813,0.100642369,0.031105895,0.031731071,0.03010646,0.015066639,0.093534695,0.127452588,0.045812064,0.234505706,0.213093713,0.561876517,0.235383833,0.001601864,0.018536933,0.108857399,0.085614035,0.105737626,0.00073407,0.200327015,0.106197082,0.115551058,0.012837362,0.130622734,0.1953125,0.574739932,0.740943417,0.056227396,0.253064484,0.036931239,0.133029074,117.48
11/30/2018,0.007070372,0.018109304,0.001106686,0.0307161,0.003265626,0.015821545,0.043629766,0.202422335,0.026184197,0.016313765,0.037717593,0.024103535,0.002825576,0.087707202,0.026235903,0.028146688,0.02652432,0.013607485,0.093042569,0.095164855,0.036992505,0.233535516,0.20550575,0.561876517,0.23588776,0.001747488,0.021819002,0.109872756,0.102703818,0.130030395,0.000749941,0.213865026,0.104335712,0.177011254,0.016428069,0.16315711,0.2890625,0.608554178,0.756156288,0.049446203,0.256737872,0.024790859,0.109279919,112.87
12/1/2018,0.008444421,0.017975244,0.001027302,0.041469237,0.00224999,0.014941011,0.030553228,0.199493636,0.01442249,0.010782817,0.037364713,0.018250908,0.002465391,0.068700148,0.020513455,0.028503699,0.018836173,0.011140794,0.091043307,0.051013917,0.024114651,0.233018081,0.202980101,0.561876517,0.236643498,0.001164992,0.014288143,0.123372546,0.053601651,0.098381616,0.000721059,0.160909826,0.113751537,0.089839017,0.009293593,0.108282682,0.161458333,0.608554178,0.756156288,0.049446203,0.256737872,0.021934299,0.10949121,118.5
12/2/2018,0.007824512,0.018589686,0.001154656,0.037883763,0.00251214,0.015946027,0.026219229,0.19838511,0.011866278,0.00901118,0.03952024,0.022427396,0.003173581,0.056556413,0.016901843,0.030745723,0.018235867,0.009496515,0.092519685,0.039516818,0.018658751,0.234081697,0.204263582,0.561876517,0.237342109,0.001019368,0.011988825,0.109843298,0.033353973,0.086262287,0.000735643,0.148167025,0.097274553,0.095780645,0.007603849,0.083312055,0.119791667,0.608554178,0.756156288,0.049446203,0.256737872,0.018363599,0.085657539,115.96
12/3/2018,0.005937941,0.017946197,0.001033154,0.028959576,0.002570272,0.013386193,0.030816259,0.18653004,0.019490346,0.013422204,0.038299944,0.027231085,0.003383024,0.067472258,0.019301823,0.026147431,0.02334773,0.011152808,0.088428888,0.037824606,0.018972438,0.222784373,0.197758039,0.561876517,0.237889917,0.001019368,0.014276001,0.109277402,0.089907121,0.108818864,0.000723918,0.169825182,0.096445619,0.117744401,0.009622154,0.125013385,0.255208333,0.589597826,0.672978002,0.061426311,0.265162707,0.028361559,0.119316261,108.23
12/4/2018,0.006325994,0.016983198,0.001511848,0.106807851,0.008332001,0.011652936,0.032981438,0.172488709,0.03354388,0.021163683,0.035221408,0.029529143,0.003708069,0.05691392,0.01865639,0.022348842,0.018096382,0.009883694,0.086429626,0.04362012,0.020374211,0.212658464,0.192957378,0.595039094,0.238378225,0.001019368,0.014049256,0.116257919,0.088875129,0.100827435,0.000718199,0.170541176,0.104493875,0.113104723,0.009833372,0.137819565,0.294270833,0.595904356,0.623180475,0.070693942,0.240726692,0.026933279,0.12352096,109.82
12/5/2018,0.004312512,0.016080526,0.002238166,0.204820996,0.012367372,0.010690552,0.029530698,0.158710825,0.039798943,0.02446362,0.033343453,0.026518089,0.003213713,0.073839603,0.018607657,0.020006855,0.01763751,0.008928581,0.087044783,0.034363409,0.018671251,0.201892949,0.190552916,0.595039094,0.238909692,0.000873744,0.014781876,0.105759702,0.109329205,0.128360683,0.000745652,0.189944362,0.095533557,0.136287577,0.010842525,0.160834296,0.21875,0.595904356,0.623180475,0.067190325,0.240726692,0.029075699,0.143657032,101.57
12/6/2018,0.001593701,0.01453213,0.001465495,0.146343586,0.010521186,0.006996641,0.044486595,0.138014917,0.053238313,0.029350883,0.029820563,0.030518249,0.003730031,0.123717283,0.032398026,0.013794876,0.027073689,0.015510065,0.082369587,0.051810309,0.025889039,0.18073562,0.178544378,0.595039094,0.239544899,0.000436872,0.01286592,0.112644559,0.113477812,0.122787245,0.000722918,0.17739516,0.101905786,0.146985763,0.007369162,0.157079754,0.25,0.579304356,0.674948014,0.067529385,0.234338191,0.036217099,0,90.43
12/7/2018,0.002369807,0.013506569,0.000266258,0.107390945,0.008873228,0.003958363,0.063479433,0.122201314,0.074554975,0.040350938,0.02898469,0.026466697,0.003671931,0.219131287,0.053983234,0.007497215,0.05060547,0.027602695,0.079939715,0.072178281,0.034315149,0.167253572,0.168210425,0.595039094,0.240304962,0.000436872,0.013195824,0.099776712,0.097770898,0.144601727,0.000737359,0.157100868,0.085292032,0.116417299,0.007087538,0.143222242,0.184895833,0.570181926,0.665864069,0.07289783,0.224595728,0.047643338,0.168187965,93.61
12/8/2018,0.0018402,0.013385915,6.16E-05,0.058158515,0.004315784,0.003144025,0.038177964,0.120918298,0.067468514,0.033474398,0.03006068,0.04789689,0.004929184,0.147806084,0.03979362,0.003855711,0.039857552,0.022809658,0.081354577,0.050701547,0.026862839,0.16611809,0.166249398,0.595039094,0.241161235,0.000145624,0.00713548,0.091814637,0.075459236,0.165769969,0.000748797,0.139045097,0.078040592,0.129964241,0.003778456,0.128421228,0.127604167,0.570181926,0.665864069,0.07289783,0.224595728,0.032646399,0.129289216,91.44
12/9/2018,0.002567494,0.013703191,0.00025363,0.070336875,0.003976571,0.004328312,0.028827383,0.129714657,0.06310828,0.030076885,0.030356784,0.033463097,0.003523983,0.109613881,0.027108394,0.004569731,0.026980306,0.01386524,0.08203125,0.036831132,0.020361711,0.170595337,0.168452799,0.595039094,0.241923992,0.000145624,0.006638589,0.088695854,0.06623323,0.118121326,0.000760093,0.134551412,0.074905703,0.134421202,0.003543769,0.09465281,0.083333333,0.570181926,0.665864069,0.07289783,0.224595728,0.024790859,0.117097701,94.42
12/10/2018,0.001659597,0.013591474,0.000253322,0.041623859,0.003656289,0.004533478,0.028515924,0.133153141,0.05784059,0.028428924,0.030496753,0.019705866,0.002693002,0.085553494,0.019993102,0.004441208,0.023135154,0.011607702,0.081569882,0.032940038,0.018074233,0.169991664,0.167733939,0.595039094,0.242552208,0.000291248,0.009424919,0.099634695,0.093498452,0.157937782,0.000736644,0.134251616,0.09414977,0.19315396,0.005022295,0.130463986,0.25,0.582731893,0.703513188,0.079226944,0.221321621,0.036931239,0.109723631,90.7
12/11/2018,0.001012842,0.013202699,0.000353496,0.056730816,0.003194353,0.003143193,0.023715369,0.127843164,0.042463443,0.021641528,0.029649446,0.024157839,0.003089126,0.070813486,0.017249828,0.001656528,0.016801464,0.008867419,0.080831693,0.029069895,0.015674255,0.163049415,0.164852992,0.596117552,0.243240901,0.000145624,0.010644488,0.098230964,0.08373581,0.106271007,0.000744079,0.12791657,0.080787257,0.175638289,0.004576391,0.115957255,0.151041667,0.613743285,0.691583671,0.080865732,0.221481334,0.036217099,0.106723293,88.05
12/12/2018,0.001615667,0.01331665,0.000621524,0.054962076,0.004264557,0.003225043,0.022101257,0.129560695,0.038904684,0.021961161,0.029785867,0.019904405,0.002294083,0.059087923,0.014060202,0.001613686,0.016769463,0.008323513,0.081046998,0.02412934,0.013705227,0.160670653,0.166268677,0.596117552,0.244098069,0.000145624,0.010160844,0.083898144,0.062105263,0.108027297,0.000807706,0.128604557,0.070915666,0.181856581,0.004200892,0.114395233,0.192708333,0.586163042,0.670789099,0.076910036,0.227670194,0.031932259,0.108054429,90.52
12/13/2018,0.000607705,0.013276432,0.000425412,0.045340872,0.003647603,0.002593973,0.023431289,0.129957575,0.047091251,0.025480745,0.030448651,0.017466017,0.002204636,0.068927807,0.015582638,0.001156713,0.014487283,0.007374953,0.080677904,0.025223621,0.013851654,0.155999368,0.166348551,0.596117552,0.244800525,0.000291248,0.014647149,0.07784213,0.082043344,0.11107143,0.000801272,0.139436687,0.067807646,0.151950928,0.005796761,0.138184236,0.192708333,0.588452496,0.672978002,0.076570976,0.215492114,0.031218119,0.125422583,86.39
12/14/2018,0,0.012836268,7.17E-05,0.042541432,0.003152703,0.000743728,0.027238118,0.125294238,0.040039959,0.023879365,0.029861174,0.015351185,0.002297677,0.066087628,0.017040098,0,0.016584284,0.007852237,0.079232283,0.025046725,0.013681417,0.144737977,0.161762721,0.596117552,0.245496012,0.000582496,0.031113646,0.077455615,0.103384933,0.112790615,0.000833729,0.123784934,0.06145757,0.140433106,0.00934053,0.139395065,0.25,0.621831652,0.70055817,0.070580922,0.206707926,0.022648439,0.109723631,83.9
12/15/2018,9.03E-05,0.012597194,0,0.043680776,0.002366699,0,0.02016081,0.126707267,0.031259634,0.019577963,0.028847481,0.011246259,0.001767981,0.044456626,0.013570892,0.000756862,0.016420118,0.007703154,0.078248031,0.020159513,0.011755245,0.137342973,0.157612064,0.596117552,0.246723068,0,0.007730341,0.078348335,0.064602683,0.12263728,0.000846311,0.139792938,0.069369704,0.145767404,0.003496832,0.127870851,0.1484375,0.621831652,0.70055817,0.070580922,0.206707926,0.019077739,0.085657539,84.27
12/16/2018,0.000363647,0.012749129,7.39E-05,0.048643256,0.002555794,2.89E-05,0.017907004,0.12959833,0.027282037,0.017809939,0.028412196,0.011290482,0.001447528,0.049616207,0.012560507,0.003869991,0.041732214,0.018125293,0.078893947,0.022175905,0.012721903,0.136724926,0.15724024,0.596117552,0.248037392,0,0.006343276,0.078397173,0.045675955,0.127150141,0.000870904,0.131318161,0.064394683,0.179781598,0.002792772,0.101498447,0.1484375,0.621831652,0.70055817,0.070580922,0.206707926,0.016221179,0.088214165,85.39
12/17/2018,0.002816434,0.013721065,0.000474613,0.070417322,0.004469689,0.002509542,0.042951772,0.146161215,0.089169212,0.045294418,0.029850134,0.017089158,0.002570611,0.09923993,0.026678646,0.011510011,0.061209839,0.026371807,0.08304626,0.040647003,0.018628989,0.146843648,0.169083523,0.596117552,0.248686084,0.000291248,0.009253884,0.081311768,0.107801858,0.129203269,0.000808564,0.134685462,0.059136991,0.155395919,0.00476414,0.141450553,0.325520833,0.599349436,0.690927,0.070524412,0.190976243,0.031218119,0.117541413,95.44
12/18/2018,0.004524843,0.014909733,0.001176446,0.090306132,0.005024057,0.006037588,0.044948877,0.170538525,0.106833341,0.060479025,0.032019067,0.0200421,0.002622123,0.111640099,0.029861053,0.017793391,0.035326119,0.017223697,0.088644193,0.040091134,0.019860525,0.159765142,0.186462852,0.514963602,0.249269589,0.001019368,0.034654953,0.077984146,0.123962848,0.109200733,0.000839448,0.141604256,0.052389007,0.149673995,0.011077212,0.131168618,0.283854167,0.585018924,0.688409763,0.081487342,0.182192054,0.026933279,0.118788032,102.44
12/19/2018,0.004083097,0.015189025,0.001409287,0.085282242,0.006799415,0.0073133,0.06672459,0.172687149,0.086465366,0.059285217,0.03338367,0.023467513,0.003447314,0.175646006,0.045092457,0.017593465,0.068408063,0.026684717,0.09230438,0.089615693,0.038452015,0.162007359,0.19127453,0.514963602,0.250088134,0.000436872,0.012205918,0.083341085,0.123075335,0.142752675,0.000934388,0.14502029,0.056117203,0.143123557,0.006101854,0.162247304,0.260416667,0.552013723,0.686111415,0.081261302,0.171331603,0.033360539,0.138501521,100.63
12/20/2018,0.00793922,0.016176602,0.00151793,0.102917317,0.007785428,0.010597378,0.077245834,0.175242918,0.070150488,0.050614552,0.035515935,0.021448224,0.003050192,0.182494464,0.047576005,0.020863679,0.051065321,0.024815995,0.099286417,0.06789696,0.032891353,0.169459856,0.197468843,0.514963602,0.251023736,0.000582496,0.012041138,0.08130107,0.122229102,0.144281699,0.000935389,0.148822776,0.054112618,0.157346625,0.006007979,0.165695583,0.169270833,0.546357026,0.676918026,0.088494575,0.155040926,0.031932259,0.156440162,116.43
12/21/2018,0.006233251,0.017651265,0.001605246,0.074652228,0.005435211,0.012103569,0.067066594,0.18036814,0.058960863,0.043653284,0.036182662,0.012299475,0.001733041,0.140892196,0.042213455,0.022948619,0.032559554,0.017088813,0.113035187,0.156976278,0.063301183,0.174504844,0.200112924,0.514963602,0.251864498,0.000436872,0.012093592,0.084714739,0.12375645,0.137963075,0.000927096,0.141969585,0.057863165,0.143906206,0.005515137,0.168763465,0.127604167,0.563356899,0.70033928,0.091433092,0.141824716,0.033360539,0.144037356,109.44
12/22/2018,0.008410252,0.018290285,0.001731291,0.083755727,0.004145621,0.011259589,0.037465469,0.1764404,0.031461405,0.02509847,0.03585541,0.011021459,0.001585094,0.084930161,0.027191059,0.021734784,0.015184417,0.009013225,0.124261811,0.101635931,0.046471581,0.171472102,0.195686842,0.514963602,0.252966691,0.000436872,0.009536027,0.08534203,0.060825593,0.076800584,0.00092538,0.117022703,0.062175714,0.14438704,0.003191739,0.085664073,0.0625,0.563356899,0.70033928,0.091433092,0.141824716,0.018363599,0.113167681,118.36
12/23/2018,0.011631823,0.01904996,0.002102804,0.088877745,0.004468352,0.012004483,0.038932398,0.183197619,0.052715838,0.037930798,0.037266143,0.016763066,0.002214818,0.198932477,0.053025551,0.025504812,0.037410272,0.016438419,0.126783957,0.066049766,0.033289564,0.175805617,0.199228809,0.514963602,0.25410412,0.000582496,0.010391603,0.090542224,0.074860681,0.115986259,0.000944111,0.123453772,0.064197809,0.113617366,0.004036611,0.121684916,0.028645833,0.563356899,0.70033928,0.091433092,0.141824716,0.036217099,0.117499155,131.56
12/24/2018,0.013904007,0.019814103,0.002301304,0.097846023,0.006503633,0.012496583,0.061403355,0.188798412,0.069056506,0.051524865,0.039050653,0.025304193,0.003380229,0.281360693,0.075491191,0.02750407,0.044833786,0.02259013,0.126814715,0.093504949,0.044890049,0.183466525,0.211479722,0.514963602,0.255037924,0.00072812,0.013218061,0.103748524,0.111124871,0.154711217,0.000889635,0.146460386,0.079558945,0.15490103,0.005890636,0.175521491,0.098958333,0.563356899,0.70033928,0.095558318,0.136474346,0.051214038,0.118830291,140.87
12/25/2018,0.01149271,0.019230941,0.001909232,0.067250801,0.004553212,0.010982648,0.054435722,0.178619817,0.063932715,0.050665147,0.038210049,0.019900335,0.002911828,0.229037429,0.057728409,0.023976809,0.03643398,0.020115793,0.123954232,0.071489019,0.036322868,0.179370167,0.213931006,0.507953626,0.255419871,0.000873744,0.010594735,0.114650621,0.05754386,0.115219428,0.000882486,0.156950764,0.090247523,0.119272713,0.005843699,0.115204699,0.096354167,0.563356899,0.70033928,0.095558318,0.136474346,0.024790859,0.115872211,130.99
